StateName,DistrictName,subdistname,villagename,locality_detail1,locality_detail2,locality_detail3,OfficeName,Pincode,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Punjab National Bank,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Rohit Apptt.,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Ruturaj Hotel,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Samarth Traders,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Satavgalli,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Satwajinagar,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Satyajeet Apptt.,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Shaumaharaj Complex,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Srushti Apptt.,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,State Bank of India,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Vadar Society,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Vadar Society,NA,Patas Road,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Vinay Apptt,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Yash Complex,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Bank of Baroda,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Baramati Sah Bank,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Bhigwan Chowk,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Chhajed Garments,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Date Petrol Pump,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Datta Apptt.,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Disha Apptt.,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Electricity Board,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Ganadhis Apptt.,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Gunwadi Chowk,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,H D F C Bank,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Hiremath Wada,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Jadhav Medicals,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Land Development Bank,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Life Insurance Corporation of India,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Mahatma Phule Vasatigrah,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Marwad Peth,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Mhada Colony,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Panchayat Samiti,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Panchshilnagar,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Parijat Apptt.,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Prathamesh Apptt.,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Pritam Plaza,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Savitrinagar,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Setu Apptt.,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Shikshak Colony,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Snehal Bangala,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Subhash Chowk,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,Success Chembers,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Baramati,UCO Bank,NA,NA,Baramati S.O,413102,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Karanjepul,All Localities,NA,NA,Someshwarnagar S.O,412306,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Malegaon Bk,Padmini Jwellers,NA,NA,Malegaon BK S.O,413115,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Malegaon Bk,Vidyanagar,NA,NA,Malegaon BK S.O,413115,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Malegaon Bk,SSM Highschool,NA,NA,Malegaon BK S.O,413115,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Malegaon Bk,Nageshwarnagar,NA,NA,Malegaon BK S.O,413115,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Malegaon Bk,Shivnagar Vidyaprasarak Mandal,NA,NA,Malegaon BK S.O,413115,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Malegaon Bk,Maharashtra Bank,NA,NA,Malegaon BK S.O,413115,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Malegaon Bk,N I A S,NA,NA,Malegaon BK S.O,413115,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Malegaon Bk,P D C C Bank,NA,NA,Shivnagar S.O,413116,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Malegaon Bk,Malegaon Sah Karkhana,NA,NA,Shivnagar S.O,413116,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Malegaon Bk,Malegaon Sah Karkhana Patpedhi,NA,NA,Shivnagar S.O,413116,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Morgaon,All Localities,NA,NA,Morgaon S.O,412304,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Pandare,All Localities,NA,NA,Pandare S.O,413110,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Supe,All Localities,NA,NA,Supa S.O (Pune),412204,,,,,,,,,,,
MAHARASHTRA,PUNE,Baramati,Vadgaon Nimbalkar,All Localities,NA,NA,Vadgaon Nimbalkar S.O,412103,,,,,,,,,,,
MAHARASHTRA,PUNE,Bhor,Bhor,All Localities,NA,NA,Bhor S.O,412206,,,,,,,,,,,
MAHARASHTRA,PUNE,Bhor,Nasrapur,All Localities,NA,NA,Nasrapur S.O,412213,,,,,,,,,,,
MAHARASHTRA,PUNE,Daund,Daund,All Localities,NA,NA,Daund S.O,413801,,,,,,,,,,,
MAHARASHTRA,PUNE,Daund,Kedgaon,All Localities,NA,NA,Kedgaon S.O (Pune),412203,,,,,,,,,,,
MAHARASHTRA,PUNE,Daund,Kurkumbh,All Localities,NA,NA,Midc Kurkumbh S.O,413802,,,,,,,,,,,
MAHARASHTRA,PUNE,Daund,Patas,All Localities,NA,NA,Madhukarnagar Patas S.O,412219,,,,,,,,,,,
MAHARASHTRA,PUNE,Daund,Warwand,All Localities,NA,NA,Varvand S.O,412215,,,,,,,,,,,
MAHARASHTRA,PUNE,Daund,Yawat,All Localities,NA,NA,Yavat S.O,412214,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,Dehu Road Cantt SO,All Localities,NA,NA,Dehu Road Cantt S.O,412101,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,Dehu SO ,All Localities,NA,NA,Dehu S.O,412109,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,Fursungi,All Localities,NA,NA,Phursungi S.O,412308,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,I.A.T. Pune,All Localities,NA,NA,I.A.T S.O,411025,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,Loni-kalbhor,All Localities,NA,NA,Loni Kalbhor S.O,412201,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,Manjari Kh.,All Localities,NA,NA,Manjari Farm S.O,412307,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,Pimpale Gurav,All Localities,NA,NA,Pimple Gurav S.O,411061,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,Shiwapur,All Localities,NA,NA,Khed Shivapur Baug S.O,412205,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,Theur,All Localities,NA,NA,Theur S.O,412110,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,Uruli Kanchan,All Localities,NA,NA,Urulikanchan S.O,412202,,,,,,,,,,,
MAHARASHTRA,PUNE,Haveli,Wagholi,All Localities,NA,NA,Vagholi S.O,412207,,,,,,,,,,,
MAHARASHTRA,PUNE,Indapur,Bawada,All Localities,NA,NA,Bawada S.O,413103,,,,,,,,,,,
MAHARASHTRA,PUNE,Indapur,Bhawaninagar,All Localities,NA,NA,Bhavaninagar S.O (Pune),413104,,,,,,,,,,,
MAHARASHTRA,PUNE,Indapur,Bhigvan,All Localities,NA,NA,Bhigwan S.O,413130,,,,,,,,,,,
MAHARASHTRA,PUNE,Indapur,Bhigvanstaion (N.V.),All Localities,NA,NA,Bhigwan R S S.O,413105,,,,,,,,,,,
MAHARASHTRA,PUNE,Indapur,Indapur,All Localities,NA,NA,Indapur S.O,413106,,,,,,,,,,,
MAHARASHTRA,PUNE,Indapur,Kalamb,All Localities,NA,NA,Walchandnagar S.O,413114,,,,,,,,,,,
MAHARASHTRA,PUNE,Indapur,Nimgaon Ketki,All Localities,NA,NA,Nimgaon Ketki S.O,413120,,,,,,,,,,,
MAHARASHTRA,PUNE,Indapur,Palasdeo,All Localities,NA,NA,Palasdeo S.O,413132,,,,,,,,,,,
MAHARASHTRA,PUNE,Junnar,Ale,All Localities,NA,NA,Ala S.O (Pune),412411,,,,,,,,,,,
MAHARASHTRA,PUNE,Junnar,Arvi,All Localities,NA,NA,Arvi S.O (Pune),412401,,,,,,,,,,,
MAHARASHTRA,PUNE,Junnar,Belhe,All Localities,NA,NA,Belha S.O,412410,,,,,,,,,,,
MAHARASHTRA,PUNE,Junnar,Junnar,All Localities,NA,NA,Junnar S.O,410502,,,,,,,,,,,
MAHARASHTRA,PUNE,Junnar,Narayangaon,All Localities,NA,NA,Narayangaon S.O,410504,,,,,,,,,,,
MAHARASHTRA,PUNE,Junnar,Otur,All Localities,NA,NA,Otur S.O,412409,,,,,,,,,,,
MAHARASHTRA,PUNE,Junnar,Pimpalwandi,All Localities,NA,NA,Pimpalwandi S.O (Pune),412412,,,,,,,,,,,
MAHARASHTRA,PUNE,Junnar,Shiroli Bk,All Localities,NA,NA,Shiroli B K S.O,410511,,,,,,,,,,,
MAHARASHTRA,PUNE,Khed,Alandi Rural,All Localities,NA,NA,Alandi Devachi S.O,412105,,,,,,,,,,,
MAHARASHTRA,PUNE,Khed,Chakan,All Localities,NA,NA,Chakan S.O,410501,,,,,,,,,,,
MAHARASHTRA,PUNE,Khed,Chas,All Localities,NA,NA,Chas S.O (Pune),410513,,,,,,,,,,,
MAHARASHTRA,PUNE,Khed,Kadus,All Localities,NA,NA,Kadus S.O,412404,,,,,,,,,,,
MAHARASHTRA,PUNE,Khed,Khed,All Localities,NA,NA,Rajgurunagar S.O,410505,,,,,,,,,,,
MAHARASHTRA,PUNE,Khed,Wada,All Localities,NA,NA,Vada S.O (Pune),412402,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Kaivalyadham,All Localities,NA,NA,Kaivalyadham S.O,410403,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Kale,All Localities,NA,NA,Pawananagar S.O,410406,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Kamshet,All Localities,NA,NA,Kamshet S.O,410405,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Khandala (Pune),All Localities,NA,NA,Khandala S.O,410301,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Kurvande,All Localities,NA,NA,Ins Shivaji Lonavale S.O,410402,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Lonawala,All Localities,NA,NA,Lonavala S.O,410401,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Mawal,All Localities,NA,NA,Vadgaon S.O (Pune),412106,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,RPTS Khandala,All Localities,NA,NA,R P T S Khandala S.O,410302,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Begade Ali,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),City Survey Office,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Dnyaneshwarnagar Society,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Jain English School,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Khalwadi,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Nagarpalika,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Ordance Depot Talegaon Dabadhe,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Ranjeetsingh Colony,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Rupee Co-op Bank,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Srinagari Society,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),State Bank of India,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Talathi Office,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Bhui Ali,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Khandoba Mal,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Parshwa Residancy,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Vipraj Co.,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Balvikas Vidyalaya,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Khalade Ali,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),National Heavy Engineering,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Panchavati Colony,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Raviwarpeth,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Saibaba Colony,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Shukrwarpeth,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Talegaon Nagari Pat Sanstha,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Adarsh School,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Begade Mal,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Dabadhe Ali,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Krishna Bhegde Patsanstha,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Nalband Ali,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Sambhajinagar,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Sane Ali,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Shaniwar Peth,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Shantainagar Phase I,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Somwarpeth,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Abhyuday Coop Society,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Harticult Centre,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),ICICI Bank,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Joshi Wada,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Laxmibaug Colony,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Lions Club,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Nilkanthnagar,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Ashok Vikram Society,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Bhagini N.S. Bank,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Bhandari Hospital,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Budhwar Peth,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Chawadi Chowk,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Mahatma Phule Patpedhi,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Mhada Colony,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Janata Bank,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Kadolkar Colony,NA,NA,Talegaon Dabhade S.O,410506,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Anand Hotel,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Bhakti Kunj,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Godai Nagar,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Maymar Medical Hostel,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Mohannagar,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),P.D.C.C. Bank,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Radhanagari Society,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Samrudhi Developers,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Sant Dnyaneshwar School,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Siddhivinayak Society,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Telcho Colony,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Tuljabhavani Society,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Udyogdham,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Bajaj Alience Co,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Bhatiya Colony,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Bhegde Colony,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Durgamata Mahila Patpedhi,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Hospital Colony,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Hotel Sachin,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Khandge Plaza,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Mangalwarpeth,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Mayur Finance,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Milind Hsg Society,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Paranjape School,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Sh. Sai Samarth Apptt.,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Sharma Building,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Srirang Vihar Phase II,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Suhas Apptt.,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Tamboli Chawl,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Vidya Sah Society,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Chandravarsha Society,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Dabadhe Vasti,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Hindvijay Nagari Patsanstha,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Krishnanagari Society,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Lokmanya school,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Nursing Training Centre,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Satyakamal Colony,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Sumangal Apptt.,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Tai Apte Pratishthan,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Yashwantnagar,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),General Hospital,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),HDFC Bank,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),IDBI Bank,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
MAHARASHTRA,PUNE,Mawal,Talegaon Dabhade (R),Indrayani Vidymandir Colony,NA,NA,Talegaon G H S.O,410507,,,,,,,,,,,
